summit_id,name,elevation,isolation,prominence,latitude,longtitude,type,county,state,type_str
71063,Aubineau Peak,11838,1.19,218,35.35520,-111.65970,2,Coconino County,AZ,peak
71064,Rees Peak,11474,1.63,214,35.35600,-111.65160,2,Coconino County,AZ,peak
71066,Baldy Peak,11403,0.38,103,33.90580,-109.56260,2,Apache County,AZ,peak
71098,Big Cienega Mountain,9635,2.78,465,34.03780,-109.56090,1,Apache County,AZ,mountain
71119,Sitgreaves Mountain,9389,9.84,1959,35.34260,-112.00610,1,Coconino County,AZ,mountain
71125,Blue Peak,9355,3.62,535,33.56250,-109.29680,2,Greenlee County,AZ,peak
71187,Antelope Mountain,9003,4.60,650,34.09630,-109.46520,1,Apache County,AZ,mountain
71209,Johnson Peak,8890,1.67,350,31.83010,-109.33090,2,Cochise County,AZ,peak
71235,Ladybug Peak,8780,2.62,285,32.62200,-109.81910,2,Graham County,AZ,peak
71295,Kellogg Mountain,8401,0.32,141,32.41410,-110.70920,1,Pima County,AZ,mountain
71408,"Sceloporus, Mount",7993,0.62,493,31.90110,-109.19010,0,Cochise County,AZ,mount
71565,Spruce Mountain,7696,3.33,716,34.46310,-112.40380,1,Yavapai County,AZ,mountain
71581,French Joe Peak,7675,0.48,215,31.81810,-110.42670,2,Cochise County,AZ,peak
71629,Granite Mountain,7626,14.79,1686,34.63780,-112.55360,1,Yavapai County,AZ,mountain
71639,Hickey Mountain,7619,3.50,519,34.70000,-112.18630,1,Yavapai County,AZ,mountain
71671,Buck Mountain,7571,5.49,641,34.66680,-111.41520,1,Coconino County,AZ,mountain
72012,Black Diamond Peak,7146,0.96,646,31.85030,-109.93500,2,Cochise County,AZ,peak
72146,S P Mountain,7021,2.12,721,35.58230,-111.62970,1,Coconino County,AZ,mountain
72176,Sheep Mountain,6996,1.53,376,33.99010,-111.50980,1,Maricopa County,AZ,mountain
72189,Sunrise Peak,6982,2.82,482,34.93480,-113.23780,2,Yavapai County,AZ,peak
72277,Two Rock Mountain,6900,0.90,520,34.59890,-112.56490,1,Yavapai County,AZ,mountain
72578,Madera Peak,6647,1.60,427,33.34000,-110.87050,2,Gila County,AZ,peak
72630,Buckhorn Mountain,6612,2.50,1032,33.65850,-111.28710,1,Maricopa County,AZ,mountain
72682,Silver Peak,6580,2.20,849,32.24720,-109.66440,2,Cochise County,AZ,peak
72691,Sugarloaf Mountain,6580,1.04,120,34.54750,-112.60420,1,Yavapai County,AZ,mountain
72760,Saddle Mountain,6535,2.26,1155,33.95890,-111.52150,1,Maricopa County,AZ,mountain
72782,Timber Camp Mountain,6527,1.92,547,33.65560,-110.59430,1,Gila County,AZ,mountain
73134,Mustang Peak,6317,0.94,880,31.69340,-110.47670,2,Santa Cruz County,AZ,peak
73229,Mound Mountain,6266,15.47,1726,33.47260,-111.13790,1,Maricopa County,AZ,mountain
73233,Table Mountain,6265,1.35,605,32.38230,-110.90790,1,Pima County,AZ,mountain
73563,Palace Peak,6100,0.29,240,33.02520,-109.10200,2,Greenlee County,AZ,peak
73584,"Bruce, Mount",6087,0.48,457,31.70900,-110.49510,0,Santa Cruz County,AZ,mount
73651,Black Mountain,6045,4.46,1145,34.89510,-112.03030,1,Yavapai County,AZ,mountain
73833,Placer Peak,5940,0.57,160,31.88030,-111.20650,2,Pima County,AZ,peak
74075,Gibbon Mountain,5801,2.21,781,32.33820,-110.74580,1,Pima County,AZ,mountain
74096,Webster Mountain,5788,8.73,1526,33.45230,-110.94490,1,Gila County,AZ,mountain
74149,Bald Mountain,5765,3.04,545,34.56790,-112.80480,1,Yavapai County,AZ,mountain
74334,Keith Peak,5664,1.71,804,32.11600,-110.22170,2,Cochise County,AZ,peak
74440,Hutton Peak,5615,3.91,878,33.32810,-110.99350,2,Pinal County,AZ,peak
74481,Black Mountain,5587,19.48,1927,32.77880,-110.96340,1,Pinal County,AZ,mountain
74574,Kings Crown Peak,5541,1.45,841,33.33140,-111.07090,2,Pinal County,AZ,peak
75202,Humboldt Mountain,5204,3.43,744,33.98140,-111.79800,1,Maricopa County,AZ,mountain
75268,Mine Mountain,5162,3.07,742,33.70760,-111.42010,1,Maricopa County,AZ,mountain
75432,Doe Mountain,5067,1.98,421,34.89020,-111.86090,1,Yavapai County,AZ,mountain
75463,Methodist Mountain,5050,1.26,430,33.80270,-111.15190,1,Gila County,AZ,mountain
76004,Granite Mountain,4699,5.24,1079,33.79100,-111.56120,1,Maricopa County,AZ,mountain
76236,West Granite Mountain,4555,0.88,415,33.79670,-111.57490,1,Maricopa County,AZ,mountain
76282,Red Blanket Peak,4522,1.01,382,33.85490,-111.13440,2,Gila County,AZ,peak
76284,Continental Mountain,4521,1.81,931,33.88000,-111.89170,1,Maricopa County,AZ,mountain
76616,Silver Bell Peak,4261,22.12,1931,32.40840,-111.49240,2,Pima County,AZ,peak
76652,Saint Clair Peak,4230,2.38,610,33.89790,-111.72860,2,Maricopa County,AZ,peak
76654,Malapais Mountain,4229,2.75,849,33.48790,-111.36870,1,Maricopa County,AZ,mountain
76774,Cimarron Peak,4124,26.51,1994,32.44370,-112.39340,2,Pima County,AZ,peak
76822,Maricopa Peak,4084,14.79,1504,32.75230,-112.37960,2,Maricopa County,AZ,peak
76933,Thompson Peak,3982,1.09,772,33.64420,-111.81210,2,Maricopa County,AZ,peak
77441,Little Black Mountain,3504,4.83,644,36.99510,-113.49960,1,Mohave County,AZ,mountain
77501,Red Mountain,3448,1.65,508,33.78510,-111.52250,1,Maricopa County,AZ,mountain
77532,Sugarloaf Mountain,3418,7.32,1188,33.67820,-113.05170,1,Maricopa County,AZ,mountain
77666,Black Mountain,3306,1.32,806,32.74000,-112.17210,1,Pinal County,AZ,mountain
77784,Kino Peak,3197,9.20,1547,32.10960,-112.95540,2,Pima County,AZ,peak
78148,Battleship Mountain,2797,0.99,507,33.49950,-111.39870,1,Maricopa County,AZ,mountain
78268,Hat Mountain,2854,11.33,914,32.63550,-112.74220,1,Maricopa County,AZ,mountain
78416,Mohave Peak,2768,9.93,1508,33.27690,-114.49150,2,La Paz County,AZ,peak
78431,Haystack Peak,2783,0.82,923,33.77380,-114.02070,2,La Paz County,AZ,peak
78494,High Peak,2716,4.69,1006,33.27350,-114.20220,2,Yuma County,AZ,peak
78510,Camelback Mountain,2704,11.29,1339,33.51460,-111.96160,1,Maricopa County,AZ,mountain
78751,Camelback Mountain,2573,1.14,443,32.36450,-112.87880,1,Pima County,AZ,mountain
79220,Coyote Peak,2300,6.28,830,33.48490,-113.72650,2,La Paz County,AZ,peak
79493,Pyramid Peak,2140,2.90,650,33.68290,-113.68410,2,La Paz County,AZ,peak
80038,Middle Mountain,1789,1.99,234,33.74990,-112.13270,1,Maricopa County,AZ,mountain
80887,Howlock Mountain,8324,3.07,824,43.19230,-122.03920,1,Douglas County,OR,mountain
80902,Twelvemile Peak,8144,1.65,714,42.32670,-120.15740,2,Lake County,OR,peak
80959,Tumalo Mountain,7775,2.91,1075,44.00540,-121.64250,1,Deschutes County,OR,mountain
80982,Cowhorn Mountain,7664,9.65,1844,43.39970,-122.05380,1,Klamath County,OR,mountain
81371,Mahogany Mountain,6522,18.80,1892,43.23510,-117.25600,1,Malheur County,OR,mountain
81729,Parsnip Peak,6121,9.37,1051,42.84230,-117.09580,2,Malheur County,OR,peak
81734,Marion Peak,6119,0.17,99,44.52570,-121.88140,2,Linn County,OR,peak
82155,Coffin Mountain,5770,1.61,950,44.62140,-122.04420,1,Linn County,OR,mountain
82351,Grizzly Mountain,5635,12.88,1495,44.43780,-120.95460,1,Crook County,OR,mountain
82669,Triangulation Peak,5437,4.15,762,44.71800,-121.92530,2,Marion County,OR,peak
83463,"Defiance, Mount",4960,13.61,1540,45.64850,-121.72260,0,Hood River County,OR,mount
84180,Tomlike Mountain,4555,1.83,435,45.60890,-121.80080,1,Hood River County,OR,mountain
84805,Silver Peak,4126,4.34,1906,42.47930,-123.95910,2,Josephine County,OR,peak
84902,Larch Mountain,4055,8.35,995,45.53270,-122.08770,1,Multnomah County,OR,mountain
86824,Pepper Mountain,2137,3.71,317,45.52720,-122.17330,1,Multnomah County,OR,mountain
87067,Ball Mountain,1862,6.95,882,44.92230,-123.94150,1,Lincoln County,OR,mountain
87317,Bald Peak,1633,12.44,1423,45.39570,-123.05590,2,Yamhill County,OR,peak
88416,Wright Peak,4586,0.66,272,44.15170,-73.97960,2,Essex County,NY,peak
88426,Allen Mountain,4350,2.03,660,44.07100,-73.93980,1,Essex County,NY,mountain
88429,Upper Wolfjaw Mountain,4202,1.06,282,44.14040,-73.84530,1,Essex County,NY,mountain
88446,MacNaughton Mountain,3982,2.73,849,44.13980,-74.06430,1,Essex County,NY,mountain
88461,Panther Mountain,3861,2.53,1194,43.73670,-74.39140,1,Hamilton County,NY,mountain
88475,Sugarloaf Mountain,3810,1.31,1200,42.13150,-74.15030,1,Greene County,NY,mountain
88478,Wittenberg Mountain,3790,0.69,240,42.00850,-74.34730,1,Ulster County,NY,mountain
88480,Buell Mountain,3789,1.51,433,43.71650,-74.40690,1,Hamilton County,NY,mountain
88484,Panther Mountain,3730,3.98,980,42.05640,-74.39430,1,Ulster County,NY,mountain
88511,Eagle Mountain,3610,1.95,500,42.06170,-74.50920,1,Ulster County,NY,mountain
104478,Mud Run Mountain,3514,2.45,1284,37.70420,-79.99930,1,Alleghany County,VA,mountain
129608,Quarry Mountain,1030,2.06,60,34.15440,-84.83250,1,Bartow County,GA,mountain
15757,Doyle Peak,5464,4.27,694,31.77070,-108.27960,2,Hidalgo County,NM,peak
16118,Tortugas Mountain,4931,6.44,601,32.29300,-106.69820,1,Doña Ana County,NM,mountain
16710,Baldy Mountain,9900,18.04,2360,44.56840,-111.87090,1,Beaverhead County,MT,mountain
16847,Indian Peak,9790,39.90,3660,38.26700,-113.87540,2,Beaver County,UT,peak
17034,Harney Peak,7242,139.58,2932,43.86600,-103.53120,2,Pennington County,SD,peak
17047,Spirit Mountain,5639,25.45,2899,35.27490,-114.72340,1,Clark County,NV,mountain
26348,Red Sky Mountain,8173,1.97,833,48.15440,-113.61890,1,Flathead County,MT,mountain
30076,"Helena, Mount",5460,2.86,440,46.58770,-112.06530,0,Lewis and Clark County,MT,mount
30787,"Jumbo, Mount",4768,2.21,828,46.87890,-113.95640,0,Missoula County,MT,mount
30844,Ginny Mountain,4693,1.14,353,46.83270,-113.94880,1,Missoula County,MT,mountain
3703,Black Mountain,9414,1.79,1314,37.26880,-108.80490,1,Montezuma County,CO,mountain
4223,Bear Mountain,8900,1.94,560,38.45680,-105.66120,1,Fremont County,CO,mountain
5412,"Falcon, Mount",7851,2.33,431,39.62960,-105.23040,0,Jefferson County,CO,mount
103,Traver Peak,13852,0.66,232,39.35860,-106.14840,2,Park County,CO,peak
156,Ptarmigan Peak,13739,2.53,279,39.15020,-106.17410,2,Park County,CO,peak
32465,"Starr, Mount",12835,1.67,775,37.42900,-118.76530,0,Inyo County,CA,mount
33794,Pinyon Peak,9942,8.21,2002,44.56970,-114.91700,2,Custer County,ID,peak
40776,Cave Mountain,10744,7.07,984,39.16110,-114.61470,1,White Pine County,NV,mountain
41582,Buckskin Mountain,8743,6.71,1363,41.78960,-117.55260,1,Humboldt County,NV,mountain
42186,"Stirling, Mount",8218,3.88,1017,36.45310,-115.96870,0,Nye County,NV,mount
49420,Columbia Peak,7172,1.30,1152,47.96180,-121.36120,2,Snohomish County,WA,peak
50611,Merchant Peak,5831,0.32,171,47.79850,-121.42590,2,Snohomish County,WA,peak
51164,Dry Mountain,5380,1.92,640,48.87420,-118.37250,1,Ferry County,WA,mountain
51486,Cleman Mountain,5115,11.70,1328,46.82360,-120.85770,1,Yakima County,WA,mountain
53058,Bodie Mountain,3790,1.39,570,48.87530,-117.77950,1,Stevens County,WA,mountain
53104,"Hyak, Mount",3745,1.29,325,47.38360,-121.40480,0,Kittitas County,WA,mount
55344,"Dallas, Mount",1090,12.16,1090,48.52180,-123.13090,0,San Juan County,WA,mount
55647,"Cement, Mount",612,3.15,612,48.68570,-123.03030,0,San Juan County,WA,mount
68012,Vollmer Peak,1905,10.06,1325,37.88340,-122.22180,2,Contra Costa County,CA,peak
506,Sheep Mountain,13292,1.88,632,37.78330,-107.51800,1,San Juan County,CO,mountain
659,"Flora, Mount",13146,2.43,686,39.80730,-105.73550,0,Clear Creek County,CO,mount
664,Little Horn Peak,13143,0.93,323,38.02530,-105.58410,2,Custer County,CO,peak
741,Florida Mountain,13076,0.74,176,37.58190,-107.59410,1,La Plata County,CO,mountain
896,Sunshine Mountain,12930,1.79,830,37.85830,-107.93420,1,San Miguel County,CO,mountain
1168,"Achonee, Mount",12649,0.64,229,40.07240,-105.67810,0,Grand County,CO,mount
1521,Parkview Mountain,12296,9.30,2676,40.33030,-106.13610,1,Grand County,CO,mountain
2027,Flat Top Peak,11596,1.94,376,37.88140,-108.10310,2,San Miguel County,CO,peak
11520,Black Mountain,11302,2.68,442,36.67780,-105.43450,1,Taos County,NM,mountain
12015,Ladron Peak,9141,0.36,401,34.43590,-107.07900,2,Socorro County,NM,peak
68302,Conejo Mountain,1814,5.57,964,34.18830,-118.98430,1,Ventura County,CA,mountain
79416,Signal Mountain,2182,4.86,1082,33.20780,-112.95430,1,Maricopa County,AZ,mountain
80141,Adobe Mountain,1710,2.94,300,33.69560,-112.12020,1,Maricopa County,AZ,mountain
83261,Tom Dick and Harry Mountain,5066,6.05,1166,45.29010,-121.79120,1,Clackamas County,OR,mountain
102767,Miles Mountain,2690,6.50,1340,44.48040,-71.81170,1,Essex County,VT,mountain
108567,Sugar Mountain,5220,3.70,1000,36.12470,-81.87580,1,Avery County,NC,mountain
96572,Bishop Mountain,5706,0.85,326,43.92200,-103.56400,1,Pennington County,SD,mountain
100572,"Liberty, Mount",4459,3.09,399,44.11590,-71.64200,0,Grafton County,NH,mount
108537,Graybeard Mountain,5380,1.78,360,35.68410,-82.29500,1,Buncombe County,NC,mountain
116818,King Mountain,2411,27.16,866,34.87090,-99.29370,1,Kiowa County,OK,mountain
124632,Bradford Mountain,1962,9.09,637,41.98920,-73.29470,1,Litchfield County,CT,mountain
522,Seigal Mountain,13274,1.03,374,37.95710,-107.56370,1,San Juan County,CO,mountain
717,South Twilight Peak,13100,0.32,200,37.65920,-107.72360,2,San Juan County,CO,peak
1484,Ptarmigan Mountain,12324,1.38,304,40.25690,-105.72970,1,Grand County,CO,mountain
128548,Black Mountain,3610,1.12,420,34.61350,-84.20490,1,Gilmer County,GA,mountain
129394,Tally Mountain,1530,7.49,380,33.71890,-85.26100,1,Haralson County,GA,mountain
143500,Carpathian Peak,6050,8.06,3100,60.68960,-148.83170,2,Kenai Peninsula Borough,AK,peak
153118,Lofgren Mountain,305,0.90,115,48.68740,-123.20750,1,San Juan County,WA,mountain
1541,Sheep Mountain,12264,1.62,204,38.65670,-106.59600,1,Gunnison County,CO,mountain
1637,Little Baldy Mountain,12142,3.15,1002,39.32860,-105.94810,1,Park County,CO,mountain
1675,Storm Peak,12095,0.77,195,37.68680,-108.08810,2,Dolores County,CO,peak
1831,Shrine Mountain,11888,1.14,148,39.53530,-106.25950,1,Eagle County,CO,mountain
2248,Raspberry Mountain,11241,2.51,1181,37.41220,-105.12870,1,Huerfano County,CO,mountain
2517,Porphyry Mountain,10856,2.70,796,39.53590,-106.67870,1,Eagle County,CO,mountain
2817,Black Mountain,10454,8.28,1354,39.98700,-106.65360,1,Routt County,CO,mountain
9940,Bills Peak,7461,0.64,271,42.52790,-107.59020,2,Fremont County,WY,peak
3261,"Pence, Mount",9903,1.71,718,39.67650,-105.42650,0,Clear Creek County,CO,mount
3549,Sawtooth Mountain,9565,3.00,425,40.81980,-107.26110,1,Routt County,CO,mountain
3744,"Fairview, Mount",9370,1.13,120,38.11490,-105.36610,0,Custer County,CO,mount
4525,Bueno Mountain,8662,2.38,122,40.12260,-105.41420,1,Boulder County,CO,mountain
4562,Huebner Peak,8635,2.53,215,39.50520,-105.22560,2,Jefferson County,CO,peak
4680,Bighorn Mountain,8540,1.81,320,40.06780,-105.38920,1,Boulder County,CO,mountain
5062,Ludwig Mountain,8191,2.07,731,37.31570,-107.59280,1,La Plata County,CO,mountain
8051,Virginia Peak,10141,2.88,641,42.93490,-110.78670,2,Lincoln County,WY,peak
146,Deer Mountain,13761,1.67,941,39.15750,-106.52100,1,Pitkin County,CO,mountain
201,Carbonate Mountain,13663,1.87,434,38.62680,-106.28540,1,Chaffee County,CO,mountain
254,Gravel Mountain,13577,0.41,157,37.95980,-107.54120,1,Hinsdale County,CO,mountain
10851,Hooker Peak,5862,0.95,432,44.30530,-104.28790,2,Crook County,WY,peak
11488,South Fork Peak,11978,1.36,358,36.54900,-105.47830,2,Taos County,NM,peak
11649,West Blue Mountain,10336,26.97,3146,33.66510,-107.44570,1,Socorro County,NM,mountain
11847,Bosque Peak,9610,8.90,1390,34.76580,-106.42980,2,Torrance County,NM,peak
12388,Clara Peak,8549,4.31,619,36.03560,-106.24050,2,Rio Arriba County,NM,peak
13616,North Peak,7396,1.20,471,34.27380,-105.72480,2,Torrance County,NM,peak
16097,Picacho Mountain,4959,7.40,689,32.33300,-106.88200,1,Doña Ana County,NM,mountain
16693,"Ellen, Mount",11522,56.14,5842,38.10890,-110.81330,0,Garfield County,UT,mount
16799,Bloody Dick Peak,9817,12.60,2237,45.15330,-113.32280,2,Beaverhead County,MT,peak
17286,Lookout Mountain,6926,45.73,2436,44.32680,-120.37270,1,Crook County,OR,mountain
17412,Rocky Mountain,4072,26.39,2282,37.79530,-79.18040,1,Rockbridge County,VA,mountain
18023,Spread Eagle Peak,12540,1.41,824,40.72970,-110.78360,2,Duchesne County,UT,peak
25363,Tower Mountain,9268,1.84,368,45.40190,-112.89110,1,Beaverhead County,MT,mountain
28818,Blue Mountain,6460,8.59,880,46.81550,-114.18690,1,Missoula County,MT,mountain
32246,"Barnard, Mount",13990,2.00,966,36.62830,-118.32140,0,Tulare County,CA,mount
32262,"McAdie, Mount",13799,1.01,512,36.55170,-118.27610,0,Tulare County,CA,mount
33516,King Mountain,10612,1.16,232,43.77820,-113.27390,1,Butte County,ID,mountain
36084,Gabes Peak,7655,1.15,148,44.43050,-116.16350,2,Gem County,ID,peak
43283,Fortynine Mountain,7558,14.21,1328,41.55220,-119.93480,1,Washoe County,NV,mountain
48341,Sunrise Mountain,3364,2.78,944,36.22440,-114.97690,1,Clark County,NV,mountain
48840,"Hardy, Mount",8100,1.81,1520,48.58190,-120.75540,0,Okanogan County,WA,mount
49289,Burgett Peak,7367,0.81,187,48.71850,-120.31270,2,Okanogan County,WA,peak
49392,Stormy Mountain,7196,12.09,1416,47.89790,-120.35220,1,Chelan County,WA,mountain
51265,Maple Mountain,5300,2.11,600,48.72150,-118.84740,1,Okanogan County,WA,mountain
53083,Franson Peak,3780,1.60,200,48.85570,-118.63250,2,Ferry County,WA,peak
54116,Old Town Mountain,2745,1.95,525,48.58920,-117.86240,1,Stevens County,WA,mountain
54346,Baldy Mountain,2500,2.27,840,46.09280,-122.69790,1,Cowlitz County,WA,mountain
54741,"Cavanaugh, Mount",1987,1.97,847,48.33260,-122.06140,0,Skagit County,WA,mount
55069,Sam Henry Mountain,1491,6.38,956,46.51680,-123.02030,1,Lewis County,WA,mountain
56294,San Bernardino East Peak,10691,0.90,191,34.12480,-116.90990,2,San Bernardino County,CA,peak
59943,"Perry, Mount",5716,9.11,1296,36.27360,-116.72440,0,Inyo County,CA,mount
67874,Eisenhower Mountain,1952,1.47,292,33.69190,-116.33750,1,Riverside County,CA,mountain
68536,"Whitney, Mount",1736,7.48,1046,33.10890,-117.15530,0,San Diego County,CA,mount
69391,Hollister Peak,1409,5.58,1069,35.34400,-120.78660,2,San Luis Obispo County,CA,peak
71394,Dean Peak,8013,2.50,1513,35.11760,-113.86810,2,Mohave County,AZ,peak
71843,Fissure Peak,7380,13.31,2710,31.44700,-109.96390,2,Cochise County,AZ,peak
74409,Tonto Mountain,5631,1.99,481,34.63230,-112.66740,1,Yavapai County,AZ,mountain
128484,Oakey Mountain,3860,2.45,640,34.93750,-83.35650,1,Rabun County,GA,mountain
163843,Divide Mountain,5195,2.41,1045,63.49440,-150.00060,1,Denali,AK,mountain
88409,Gray Peak,4826,0.57,118,44.11160,-73.93520,2,Essex County,NY,peak
92880,Hunter Peak,8368,2.37,548,31.91390,-104.83040,2,Culberson County,TX,peak
92977,Indian Peak,6550,0.55,180,31.90640,-106.48520,2,El Paso County,TX,peak
102132,Quimby Mountain,902,2.97,207,43.07340,-71.51130,1,Merrimack County,NH,mountain
104090,Bluff Mountain,4860,1.69,320,36.62550,-81.58000,1,Grayson County,VA,mountain
109180,Walnut Mountain,4300,1.57,600,35.83670,-82.93410,1,Cocke County,TN,mountain
109594,Table Rock Mountain,3940,1.56,1040,35.89090,-81.88300,1,Burke County,NC,mountain
112757,Fodderstack Mountain,3731,3.17,751,36.59130,-81.73560,1,Johnson County,TN,mountain
122640,Wachusett Mountain,2006,23.41,929,42.48910,-71.88650,1,Worcester County,MA,mountain
978,"Niedhardt, Mount",12844,0.72,64,38.17650,-105.71980,0,Saguache County,CO,mount
1194,Middle Baldy Mountain,12620,2.72,80,38.67890,-107.19240,1,Gunnison County,CO,mountain
1287,"Bellview, Mount",12519,2.19,379,39.01610,-107.01670,0,Gunnison County,CO,mount
1440,Sheep Mountain,12376,0.86,316,39.41440,-106.22890,1,Eagle County,CO,mountain
1762,Poison Mountain,11999,2.06,179,37.51080,-106.44860,1,Rio Grande County,CO,mountain
2099,Royal Mountain,11495,2.49,395,39.53730,-105.56670,1,Park County,CO,mountain
2171,Green Mountain,11380,1.86,600,37.66200,-105.38890,1,Huerfano County,CO,mountain
2365,South Mamm Peak,11060,1.07,440,39.37100,-107.86580,2,Garfield County,CO,peak
2728,McIntyre Peak,10561,4.27,61,37.11890,-106.35220,2,Conejos County,CO,peak
2766,Silver Mountain,10522,3.24,1262,37.61540,-105.10320,1,Huerfano County,CO,mountain
2812,Rishaberger Mountain,10460,1.34,240,39.10320,-105.61360,1,Park County,CO,mountain
8606,Eagle Peak,9180,3.88,1520,42.26640,-105.51850,2,Albany County,WY,peak
3566,Elkhorn Mountain,9550,2.91,410,40.98740,-106.96460,1,Routt County,CO,mountain
3570,Baker Mountain,9544,1.23,154,39.21930,-105.68650,1,Park County,CO,mountain
4337,"Olympus, Mount",8808,1.36,828,40.37480,-105.46170,0,Larimer County,CO,mount
5270,Manhead Mountain,7980,4.50,360,40.73700,-105.44220,1,Larimer County,CO,mountain
6271,Gray Mountain,6536,1.25,236,40.30340,-105.28520,1,Larimer County,CO,mountain
